label,text
2,The offer represents a premium of 24 % over the stock 's closing price on Friday .
0,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .
2,"The item included restructuring costs of EUR1 .6 m , while a year earlier they were EUR13 .1 m. Diluted EPS stood at EUR0 .3 versus a loss per share of EUR 0.1 ."
1,"Intellisync Wireless Email from Nokia is a full-featured wireless e-mail solution that connects users to their e-mail , calendar , contacts , notes and task lists while away from the office , according to the company ."
1,"A In August 2007 , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , central Lithuania ."
1,"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009"
1,We offer our customers solutions based on renewable raw materials .
1,"Fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company , Wartsila Corporation ."
1,"NORDIC BUSINESS REPORT-17 January 2006-Efore Plc inaugurates new plant in Estonia -_ 1998-2006 M2 COMMUNICATIONS LTD Finnish power electronics manufacturer Efore Plc said on Tuesday ( 17 January ) that it was inaugurating its new plant in Parnu , Estonia ."
1,The Board of Directors has proposed the Extraordinary General Meeting to authorise the Board to decide on the issuance of a maximum of 30mn new shares in one or more share issues .
1,"The cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories ."
1,Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !
1,Measures will be launched immediately and are due to be finalized in the first quarter of 2010 .
0,"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover ."
2,"At the end of March 2007 , the group 's order book was at EUR 39.6 mn , up 42 % from the corresponding period in 2006 ."
1,CORPORATE IT UPDATE - ( C ) 1995-2009 M2 COMMUNICATIONS LTD Finnish technology group Teleste Corporation ( OMX Helsinki : TLT1V ) reported on Wednesday ( 4 February ) an operating profit of EUR5 .6 m on net sales of EUR108 .7 m for the year 2008 .
1,"After buying Eukor Car Carriers 50 percent stake , Grimaldi Group is now the sole owner of the Swedish roll-on , roll-off port of Wallhamn ."
1,"` Patja has worked well for us for more than a decade , and Fujitsu 's new bid was competitive ."
0,"In Q1 of 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 ."
1,Nordea Bank Estonia is part of the largest financial group in the Nordic countries .
1,"Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings ."
1,The authorization is in force for a period of 18 months from the resolution by the General Meeting .
0,"According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed ."
2,"SOUTHFIELD , Mich. -- Central Corporate Credit Union will again distribute patronage dividends to members by waiving all service fees incurred during the months of July and November 2008 , to the tune of an estimated $ 1 million ."
1,I thank Jarmo Ukonaho warmly for his contribution and wish him all the best in the future challenges . ''
0,Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .
2,"Nokia controls more than 50 percent of phone sales in India and Africa , and has a strong prosition on most other emerging markets ."
0,Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .
1,"FinancialWire tm is a fully independent , proprietary news wire service ."
1,"The latest result included per-share charges of 5 cents for stock compensation , 1 cent for research and development and 1 cent for strategic investments ."
1,The transaction is expected to be finalized by Dec 2009 .
2,`` This is a win for all OEMs targeting to develop WiMAX products .
0,"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham ."
0,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .
1,"The size of the extension , 18.5 % of which already has been let , will have a gross area of about 2,830 sq m 30,460 sq ft ."
0,"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added ."
2,"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year ."
1,The value of the orders is over EUR 25mn .
2,Finnish forest machinery manufacturer Ponsse has agreed with Volvo on the start of cooperation in Latin America .
1,The contract is for next year .
1,"`` As defences mature , attackers develop Trojans that are equipped with content filters to detect online banking activity for capturing account details using methods such as form grabbing , screen shots , video captures , keylogging and injection of form fields ."
1,"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 ."
0,"Operating result for the 12-month period decreased from the profit of EUR0 .4 m while turnover decreased from EUR5 .6 m , as compared to 2004 ."
2,"`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO ."
2,"SRV will raise its holding in the company so that by the summer of 2008 , it will have a majority ."
2,"Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 ."
1,The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .
1,"The dollar bounced back after hitting another record low against the euro , which reached $ 1.41 for the first time ."
1,"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management ."
2,"Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 ."
1,"The 3C Expo is a signature show in Dongguan , which is supported by the Dongguan Municipal Government every year , featuring computer accessories , software , communication and network products ."
1,"The store is located in Poznan in a shopping center named Pestka , the company added ."
2,We are now in a position to pursue novel clinical candidates going forward . ''
1,"At 3:37 p.m. Eastern time , a block of 2,400 contracts changed hands at a bid price of $ 0.45 ."
1,Operating profit totaled EUR 18.6 mn or 8.3 % of net sales .
2,"`` We have significant experience in smartphone functionality , in the development of mobile Internet services , and in uniting the two into a smooth user experience ."
1,"Cargotec 's share capital after the increase totals EUR 64,299,180 ."
2,"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target ."
1,"Stora Enso said DeLight was suitable for a wide range of applications including food , cosmetics , home decoration and leisure products ."
1,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .
1,"Operating income was EUR -24.9 mn , including EUR 15.3 mn of restructuring expenses ."
2,Commencing the construction works of Pearl Plaza is a significant step in our Russian projects .
0,A total of 140 jobs will be reduced at the Raahe Steel Works .
