text,label
Finnlines said that the deal is part of its strategy to focus on its core businesses .,1
"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o",0
"Tallink claims the watertight doors of both Vana Tallinn and Regina Baltica , including their electrical systems , are fully in working order .",2
Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . '',1
CORRECTED-Shire to buy Dyax for about $5.9 bln,2
"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .",1
"On the basis of competitive bidding OOO Kitai Stroi , the Russian subsidiary of China State Construction Engineering Corporation , a construction company owned by China State , has been selected as the main constructor .",1
Buyback not trending right ( $CPIX spending more as shares pricier). Hopefully will pull back w 6.87 Q2 closing VWAP,0
"78 users on Vetr are bearish on Tesla Motors, Inc., indicating a SELL Rating (2 stars) for $TSLA https://t.co/vVpzqCXsNJ",0
He said he has been losing five families a month to the economy as many make alternative arrangements to save money .,0
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",0
Tesco share price dips as Blinkbox Books closes ending supermarket's digital ...,0
"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .",1
"Blyk is launching first in the UK market in mid-2007 , with other markets to follow .",1
RSA 's shares closed at 156.9 p at the time of going to press .,1
"Metso Oyj said it has sold its spreader roll manufacturing business and related assets in the town of Nokia , southern Finland , to a group of Finnish investors , who will operate the business under the name of Finbow Oy .",1
Growth is expected to continue in 2008 .,2
"Nordstjernan will make the offer in approximately one month , in September 2007 .",1
EPS dropped to EUR0 .2 from EUR0 .3 .,1
Is It Worth Investing In Tesco PLC And Prudential plc Now?,2
"Sainsbury's, Asda, Tesco and Morrisons will all cut petrol prices as oil falls ...",0
"Previously , it projected the figure to be slightly lower than in 2009 .",1
Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,1
The value of the three-year contract is estimated at EUR40m .,1
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",1
The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Hong Kong .,1
"According to Tyrv+̱inen 's estimation , Japan is a very essential location in terms of Finnair 's Asian strategy .",1
Supermarket Stocks Rally as Tesco Plans to Axe Non-core UK Assets $TSCO https://t.co/BmvhcrwREA,2
The bank forecasts Finland 's GDP will grow by 2 % in 2010 and in 2011 .,2
$GS is looking weak while this market is moving higher not a good sign. Unless $gs can get above 157. early short below 154.00 today.,0
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",2
"Finnish newspaper publisher Sanoma , of media group SanomaWSOY , is merging its free sheets Uutislehti 100 and Metro as of mid-September 2008 to form a new free sheet to be named Metro .",1
"$AMZN trades in mid to upper range. No break out yet, either direction",1
The final outcome of the rights offering is to be reported around 23 October 2009 .,1
The group 's net sales in 2007 were EUR683 .6 m.,1
MillerCoors Board Names Gavin Hattersley Interim CEO,1
The results will enable the preparation of a conceptual plant design and capital estimates .,1
"According to Finnish insurance companies Tapiola , Local Insurance Group ( L+̱hivakuutus ) , and Pohjola the two fierce storms at the end of July and in the beginning of August 2010 that felled trees around Finland have speeded up sales of forest insurance .",2
"Body ES Vostok also owns stakes in power sales companies MosenergosbytBody ( RTS : MSSB ) ( 50.9 % ) , Altaienergosbyt ( 100 % ) , Saratovenergo ( RTS : SARE ) Body ( 48.36 % ) and Tambov Power Sales Company ( RTS : TASB ) ( 49.01 % ) , all ofBodywhich it received from the distribution balance .",1
It will use the proceeds from the transaction to achieve its target .,1
The sale of the Healthcare Trade business supports Oriola-KD 's strategy to focus on Pharmaceutical Wholesale and Retail businesses .,2
They are also upset that some of the machinery and work is taken over to Poland .,0
Glencore slumps 25 pct as debt fears grow,0
Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology .,1
It inspects the companys strategic strengths and weaknesses .,1
"In addition , the contract includes modification of the effluent treatment plant at Follum .",1
Ruukki is restructuring commercial and industrial construction operations in pursuit of permanent improvements whilst adjusting operations to market conditions .,1
Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,1
"In contrast , the company 's net loss for the third quarter of 2009 contracted to EUR 76 million from EUR 256 million for the corresponding period a year ago .",2
Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,1
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",1
`` The trend in the sports and leisure markets was favorable in the first months of the year .,2
Synergy Pharma Soars 67% Today On Positive Phase 3 Results $SGYP http://stks.co/j2awg,2
"Later on , about 150 Finnish-made houses will be build in the area .",1
$NFLX VISION : short term consolidation then movement higher http://stks.co/j05uu,2
"( ADPnews ) - Dec 30 , 2009 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will furlough employee in its unit Reka Cables Ltd for less than 90 days , starting in January 2010 .",1
"There has been some recovery of the base metals prices and increased demand for metals in China , however .",2
The company will propose a dividend of EUR0 .12 per share for 2008 .,1
Piper upgrades Symantec on improving renewal rates and enterprise growth $SYMC,2
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",1
$AMRN You can many times find top and bottoms when shorts start rejoicing or bulls start rejoicing. Currently it is the shorts rejoicing,0
"The contractor of the shopping center , China State Construction Engineering Corporation , has previously built e.g. airports , hotels and factories for large international customers in different parts of the world .",1
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,2
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",1
"There are companies , which are ready to invest their own funds in this deal such as Rostelecom RTS : RTKM .",2
An appeal concerning the project has been lodged at the Czech Ministry of the Environment .,1
Also Lemmink+̱inen 's profit for accounting period went up to EUR 3.1 mn from EUR -24.5 mn a year ago .,2
"The effect may remain short-lived , however .",1
"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .",1
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,1
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",2
"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .",1
A new Kveyt light variety of Suomalainen Pekoni marketed under the Atria brand name is now available to consumers in Finland .,2
"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .",1
"MADISON , Wis. , Feb. 6 - PRNewswire - -- Fiskars announces that the United States Patent and Trademark Office has granted a trademark registration for the color orange on its iconic scissor handles .",2
"Based on strong customer interest and feedback , using RPM mobile phone manufacturers , operators , enterprises and developer forums can significantly increase their product and service quality , user-experience and cost-efficiency '' , Tulonen continues .",2
Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .,1
Randgold profit hit by poor gold price but dividend still increases,1
Elcoteq 's revenues in 2007 were approximately EUR 120 million .,1
Mr K.R. Vasantha has been appointed Managing Director of Incap Contract Manufacturing Services Pvt. Ltd. .,1
"The company is now intensifying its smelter operations and increasing its annual production capacity to 230,000 tonnes of copper .",2
The company 's previous estimate was for a lower revenue than the year-ago EUR 93.9 million .,0
No more waste-burning facilities should be built .,1
Finnish construction group Lemmink+̱inen has been awarded two road building contracts by the Lithuanian transport administration .,2
"While the company did not indicate the level of investment in the unit , it said that has purchased the equipment of Nokia Corporation 's mobile phone R&D laboratory in Jyvaeskylae .",1
